,Player Name,Players ID,Years Active,Position Played
483,Chris Carrieri,fe74c2a3,2001-2007,MF
484,Brian Carroll,6168ede5,2004-2017,MF
485,Devan Carroll,a905f76d,roll 2011,MF
486,Jeff Carroll,e7197941,roll 2006,FW
487,Pat Carroll,2124caf5,roll 2008,MF
488,Zach Carroll,f209d2aa,2016-2019,DF
489,Sakari Carter,34008036,rter 2018,DF
490,Cameron Carter-Vickers,88ced02c,2015-2020,MF
491,Josh Casarona,70b83227,rona 2011,DF
492,Jason Cascio,e8caf437,scio 2008,DF
493,Tony Cascio,58035249,2012-2016,FW
494,Caroline Casey,1ec19334,2016-2018,MF
495,Conor Casey,2c5b8e3a,2002-2016,GK
496,Lynch Casidee,2f576040,2017-2018,FW
497,Diego Casillas,37ca6ab7,llas 2019,DF
498,Seth Casiple,e28a8364,2015-2019,MF
499,Alex Caskey,ae289622,2011-2014,MF
500,Mike Caso,035eb69e,Caso 2007,MF
501,"Jeff Cassar 1996-2006 · GK · Miami Fusion, Dallas Burn",7611b4ce,1996-2006,MF
502,Dylan Castanheira,303e0791,eira 2019,GK
503,Santiago Castaño,7739e9b4,taño 2015,GK
504,David Castellanos,71529f91,2004-2005,GK
505,Josh Castellanos,8dbdb98f,anos 2019,MF
506,Robert Castellanos,e620dcbb,2017-2019,MF
507,Edgar Castillo,3cdde01b,2006-2019,DF
508,Cameron Castleberry,ffa7c6a1,erry 2017,DF
509,Jacob Castro,4b3c8ed3,2018-2019,MF
510,Javier Castro,1271b9e1,stro 2014,GK
511,Omar Castro,ab4acade,2015-2016,FW
512,Mike Catalano,fcc5fb86,lano 2018,MF
513,Morgan Cathey,d0ba1622,2007-2008,MF
514,Ryan Caugherty,25a0c27f,2007-2009,GK
515,"Jeff Causey 1996-2001 · GK · New England Revolution, D.C. United",67c5ee4f,1996-2001,MF
516,Agustin Cazarez,41e6b5ee,2014-2018,GK
517,Seth C'deBaca,5b8f0687,2012-2015,MF
518,Danny Cepero,485ea840,2008-2009,MF
519,Edwin Cerrillo,bd060315,illo 2019,GK
520,Aaron Cervantes,d07f842a,2018-2019,MF
521,Óscar Cervantes,93ec55f1,ntes 2019,GK
522,Dominic Cervi,e23bd54b,2011-2012,MF
523,Mike Chabala,9.40E+07,2006-2013,GK
524,Lori Chalupny,c7541aff,2007-2015,DF
525,Aaron Chandler,ec8a879a,dler 2007,MF
526,Timothy Chandler,b3b7f5a6,2010-2020,FW
527,Christian Chaney,30b620ed,2017-2019,MF
528,Louis Chapa Herrera,7bcb9cc1,rera 2019,FW
529,Simone Charley,78400c25,2019-2020,MF
530,Wesley Charpie,70e35acb,2015-2019,FW
531,Brandi Chastain 1991-2004 · FW-MF-DF · United States,a6c7702d,1991-2004,DF
532,Osmar Chavero,997f7c02,vero 2019,DF
533,Jaime Chavez,99d600cb,2014-2019,GK
534,Justin Chavez,af5e391d,2013-2018,FW
535,Jeremy Cheeseman,d847b955,2012-2013,MF
536,Jim Cherneski,fa9d1a87,eski 2010,DF
537,Steve Cherundolo,3e32a24a,2002-2014,MF
538,Greg Chevalier,0120fa3a,2005-2008,DF
539,Kelly Chickering,5299e473,2019-2020,MF
540,Chukwudi Chijindu,9264d0a7,2009-2012,DF
541,Kraig Chiles,bff4cd7f,iles 2008,FW
542,Dennis Chin,14afe496,2011-2018,FW
543,Shawn Chin,392c38b2,2011-2017,FW
544,Brian Ching,ef057bb1,2001-2013,MF
545,Conor Chinn,0a16bb51,2010-2012,FW
546,Hagop Chirishian,e5fdb136,2010-2015,FW
547,Paul Christensen,f7927c06,2018-2019,MF
548,Chris Christian,16ad78a4,2015-2018,GK
549,Sorto Christian,4236fd6b,tian 2019,DF
550,Ian Christianson,b7807143,2014-2015,FW
551,"Ted Chronopoulos 1996-2005 · MF-DF · New England Revolution, Charleston Battery, MetroStars",db6812d9,1996-2005,MF
552,Matt Chulis 1999-2001 · DF · Columbus Crew,d484d2d4,1999-2001,DF
553,"Mark Chung 1996-2005 · MF · Kansas City Wiz, Colorado Rapids, MetroStars, San Jose Earthquakes",3743df4c,1996-2005,DF
554,Whitney Church,5466991c,2015-2018,MF
555,Dominic Cianciarulo,8a9af6a0,rulo 2008,DF
556,Russell Cicerone,e99f57a7,2017-2019,MF
557,Bryan Ciesiulka,0c8fa199,ulka 2015,MF
558,Jordan Cila,2a1d9c8e,2004-2006,MF
559,Brandon Clagette,498e5aa9,ette 2019,MF
560,Denny Clanton,96bc00f3,nton 2004,DF
561,Dyson Clapier,0292bc4d,pier 2019,DF
562,Matt Clare,47a272d5,2011-2012,MF
563,Casey Clark,209e0872,lark 2019,FW
564,Colin Clark,01f2b7ca,2006-2013,GK
565,Jennings Clark,5c081b47,2014-2015,MF
566,Justin Clark,87357ee0,2012-2014,GK
567,Kaysie Clark,177040d4,lark 2015,DF
568,Mike Clark 1996-2003 · DF · Columbus Crew,40e3f1ef,1996-2003,MF
569,Ricardo Clark,1bf7f157,2003-2019,DF
570,Steve Clark,ed6320b7,2010-2019,MF
571,Zoe Clark,c453ae9b,lark 2018,GK
572,Alex Clay,f70cc4c5,Clay 2015,DF
573,David Clemens,d3ad3f4c,mens 2014,MF
574,Chris Clements,782becfc,2009-2011,MF
575,Stefan Cleveland,873fdbdf,2017-2019,DF
576,Kyle Clinton,52265bcd,2013-2014,GK
577,Georgia Cloepfil,bbe51f4e,2018-2019,MF
578,"Braeden Cloutier 1997-2002 · FW-MF · San Jose Clash, New England Revolution, NY/NJ MetroStars",ef1f6481,1997-2002,FW
579,Greg Cochrane,3150e8b4,2013-2018,MF
580,Ryan Cochrane,4daf684b,2004-2012,DF
581,Kyle Coffee,38ddd8b0,ffee 2019,DF
582,Jacob Coggins,9f9c7615,gins 2008,FW
583,Josh Cohen,75c2e240,2015-2019,FW
584,Ryan Coiner,cc3227ac,iner 2006,GK
585,Nico Colaluca,ca3c8b37,2007-2012,FW
586,Danielle Colaprico,24478b0c,2015-2019,MF
587,Troy Cole,0e50f4fd,2010-2015,MF
588,Jack Coleman,9fcf95c8,eman 2015,DF
589,Kevin Coleman,6ff0af70,2016-2019,DF
590,Levi Coleman,b2a22b83,eman 2011,FW
591,Dakota Collins,3e91adf0,lins 2014,FW
592,Taylor Comeau,17db9d7c,2015-2019,FW
593,Brennan Conger,c726112c,nger 2019,DF
594,Kelly Conheeney,fa737db3,2016-2018,FW
595,Sebastian Conlon,7f1c705d,nlon 2019,MF
596,Drew Conner,87744c26,2016-2019,GK
597,"Jimmy Conrad 1999-2011 · DF · Kansas City Wizards, San Jose Clash, United States",1f274c2c,1999-2011,MF
598,Bobby Convey,7910a892,2000-2014,DF
599,Jackson Conway,1cfa6e1a,2018-2019,FW
600,Jon Conway,ba841986,2000-2011,FW
601,Paul Conway,d6b1c82a,2004-2005,GK
602,Alana Cook,7ca7c385,2018-2020,FW
603,Judah Cooks 1998-2001 · MF · D.C. United,2.79E+14,1998-2001,DF
604,Micah Cooks,35944ca9,2000-2001,MF
605,Kenny Cooper,34aaadfe,2004-2015,DF
606,Darion Copeland,68efdc85,2015-2016,FW
607,Daphne Corboz,1a95407f,2016-2020,DF
608,Mael Corboz,c4bb1b9f,2016-2020,MF
609,Rachel Corboz,e939b464,2018-2020,MF
610,Kevin Corby,9c04be19,orby 2015,MF
611,Chris Corcoran,99c6d68e,2006-2008,GK
612,Ryan Cordeiro,e32ce305,eiro 2008,DF
613,Janelle Cordia,db5593b7,2016-2020,MF
614,Henry Cordova,5b82c430,dova 2019,MF
615,Joe Corona,470cd24b,2011-2019,MF
616,Rene Corona,397b4bc4,rona 2006,MF
617,Robert Coronado,ed0f5bba,nado 2019,DF
618,"Ramiro Corrales 1996-2013 · MF-DF · San Jose Clash, MetroStars, HamKam, Deportes Antofagasta, Brann",2c6ead91,1996-2013,DF
619,Chris Cortez,4e9e4b4c,2011-2018,DF
620,Nicolas Corti,196b46b2,2018-2019,FW
621,Jeff Cosgriff,bcbd10de,2010-2011,GK
622,Drew Cost,35ada150,2011-2012,MF
623,Nick Costa,7e87128a,osta 2016,MF
624,Rich Costanzo,37f6712d,2009-2013,DF
625,Scott Coufal 1997-1998 · GK · New England Revolution,12edda07,1997-1998,DF
626,D.J. Countess,312e2294,2002-2006,GK
627,Antoine Coupland,059a32d5,land 2019,GK
628,Nick Courtney,5826702f,2012-2013,FW
629,Alejandro Covarrubias,67b74542,2014-2018,DF
630,Steve Covino,306a189f,vino 2011,MF
631,Don Cowan,bc06e384,2011-2014,MF
632,Cade Cowell,f8e95f87,well 2019,FW
633,Jamael Cox,b4f2dfa6, Cox 2013,FW
634,James Cox,7a516328, Cox 2019,MF
635,Jon Cox,a4373c3d, Cox 2011,MF
636,Meghan Cox,eddbb99b,2017-2019,FW
637,Raphael Cox,a370ec65,2009-2015,DF
638,Stephanie Cox,88032c64,2007-2019,MF
639,"Mac Cozier 1996-2004 · FW-MF · Atlanta Silverbacks, Columbus Crew",6101853f,1996-2004,DF
640,Coy Craft,778a1d0c,2014-2017,MF
641,Nate Craft,6b10f883,2006-2008,MF
642,Will Crain,0c179d7e,rain 2018,DF
643,Andy Craven,0daacf0f,2015-2017,DF
644,Matt Crawford,d841c8ca,2003-2006,FW
645,Ben Crawley 1996 · FW · D.C. United,673958aa,wley 1996,MF
646,Max Cream,c9f55549,ream 2009,FW
647,Warren Creavalle,ac4e49fa,2012-2019,MF
648,Christine Creighton,6123f4bc,2018-2019,MF
649,Ryan Cretens,75ef206c,tens 2019,MF
650,Daniel Crisostomo,33fdd2aa,tomo 2019,GK
651,Adam Cristman,cc999e83,2007-2012,MF
652,Alex Crognale,1169c5eb,2017-2019,FW
653,Amanda Cromwell 1995 · MF,593f130b,well 1995,DF
654,Sam Cronin,9e8af482,2009-2017,MF
655,Steve Cronin,cb050129,2005-2011,MF
656,Cody Cropper,aa133046,2015-2019,GK
657,Niki Cross,accb23bb,2014-2015,GK
658,Frannie Crouse,0640a277,ouse 2018,DF
659,Danny Cruz,0018da56,2009-2017,FW
660,Leone Cruz,76a35aeb,2014-2015,MF
661,Michelle Cruz,db6fe165,2015-2017,DF
662,Pablo Cruz,78c5cba0,2012-2019,DF
663,Sebastian Cruz,7fab54bc,Cruz 2018,MF
664,Aldo Cubilla,dc38ff62,2019-2020,MF
665,Emil Cuello,d22a46b4,ello 2019,MF
666,Andres Cuero,57081453,2011-2015,MF
667,Daniel Cuevas,109f9148,evas 2015,FW
668,Gabriella Cuevas,bddbe3ec,evas 2018,MF
669,Jose Cuevas,3281a6c0,2012-2018,DF
670,Mauricio Cuevas,cf4f1eb9,evas 2019,MF
671,Kyle Culbertson,83a5f692,2016-2019,DF
672,"Leo Cullen 1998-2005 · DF · Miami Fusion, New England Revolution, Colorado Rapids",74ebeeac,1998-2005,DF
673,Jamie Cunningham,99a53617,2011-2012,DF
674,"Jeff Cunningham 1998-2012 · FW · Columbus Crew, FC Dallas, Real Salt Lake, Toronto FC, Colorado Rapids, San Antonio Scorpions",01856d84,1998-2012,DF
675,Sean Cunningham,12eab1b9,gham 2012,FW
676,Gianluca Cuomo,0f22faf8,uomo 2018,DF
677,Steven Curfman,46164ded,fman 2008,DF
678,Kyle Curinga,67e4a317,2017-2019,MF
679,Brandon Curran,03fca26c,2006-2008,DF
680,Jeff Curtin,77c5a306,rtin 2007,DF
681,Jim Curtin,558f4a8c,2001-2009,DF
682,Lauren Curtin,daab7d52,2019-2020,DF
683,Ali Curtis,7fb53e4f,2001-2003,MF
684,Grace Cutler,07b4331c,2019-2020,FW
685,Kenny Cutler,64654e2b,2005-2008,MF
686,Brian Cvilikas,908ae315,2006-2011,MF
687,"Nino Da Silva 1997-2000 · FW · Kansas City Wizards, MetroStars",060fe275,1997-2000,FW
688,Eric Dade 1997-2001 · DF · Dallas Burn,4f38e1d3,1997-2001,FW
689,Bianca D'Agostino,960da7a8,tino 2014,DF
690,Abby Dahlkemper,52b58405,2015-2019,MF
691,Greg Dalby,e7807260,2008-2011,MF
692,Matthew Dallman,d2ae03bb,2012-2015,MF
693,Kiersten Dallstream,d4247181,2013-2019,MF
694,Michele Dalton,0fb66c70,2015-2018,FW
695,Michael Daly,77684302,2013-2019,GK
696,Robby Dambrot,297f64d8,brot 2019,DF
697,Stephen Danbusky,50f8bdae,2004-2006,MF
698,Jake Dancy 1997-1999 · DF · Kansas City Wizards,6b12f179,1997-1999,DF
699,Eva Danjou,e8869333,2019-2020,DF
700,Kelsey Daugherty,1644bad6,2019-2020,GK
701,Genessee Daughetee,8cf4964e,2017-2020,GK
702,Hannah Dauzat,cd2a4f3f,2019-2020,DF
703,Tyler David,3d9dd99a,2016-2019,FW
704,Christian Davidson,e7a35acb,2012-2014,MF
705,Tierna Davidson,543614ff,dson 2019,DF
706,Charlie Davies,f30e4466,2007-2017,DF
707,Kyle Davies,5e9615e8,2009-2012,FW
708,Taylor Davila,73eec431,vila 2018,DF
709,George Davis IV,0249340a,2011-2019,MF
710,Brad Davis,7adc9ea2,2002-2016,FW
711,Carlie Davis,e242b780,avis 2013,MF
712,Jacob Davis,79d3a503,avis 2019,MF
713,Jordan Davis,0bbb0eab,2011-2012,FW
714,Justin Davis,a4910f05,2011-2019,MF
715,Kyle Davis,a6a6ba50,avis 2019,DF
716,Sean Davis,cb75cac9,2015-2019,FW
717,Hannah Davison,c62c6131,ison 2019,MF
718,Troy Dayak 1996-2005 · DF-FW · San Jose Clash,90bccf91,1996-2005,DF
719,Grant Van De Casteele,5bdc5e43,2014-2015,FW
720,Fabio De Sousa,4c778ef3,ousa 2018,DF
721,Jack De Vries,92f54859,ries 2019,FW
722,Christian Dean,8c2098b6,2014-2018,MF
723,D.J. Dean,de95a67f,2018-2019,DF
724,Schuyler DeBree,f0aeff93,2018-2019,FW
725,"John DeBrito 1996-2001 · DF-MF · Columbus Crew, New England Revolution, Kansas City Wizards, NY/NJ MetroStars",3083ad26,1996-2001,FW
726,Kim DeCesare,749960ec,2014-2017,MF
727,Ethan Decker,fcdc921a,2018-2019,MF
728,Robyn Decker,9aba148a,2017-2019,FW
729,Geoffrey Dee,133ccbf1, Dee 2019,DF
730,Mason Deeds,28933ae1,2015-2016,MF
731,"Chad Deering 1998-2003 · MF · Dallas Burn, United States",0e904914,1998-2003,DF
732,Stefan Defregger,a6914bea,2015-2017,MF
733,Fred DeGand,0a4a641d,2004-2005,MF
734,Jeff DeGroot,27eb354c,root 2012,DF
735,Jeremy Deighton,fd5b2572,2011-2012,DF
736,Kate Deines,e666d0dd,2013-2014,FW
737,Alex DeJohn,2a6c024c,2014-2019,MF
738,Devin Del Do,1702a103,2010-2013,DF
739,Joel DeLass,807695f6,2011-2014,FW
740,Luciano Delbono,6e8ff05c,bono 2013,MF
741,Pierre Delentz,ccf58630,entz 2019,MF
742,Nick DeLeon,21490b0d,2012-2019,DF
743,Myra Delgadillo,0f2da9c6,2019-2020,MF
744,Dan Delgado,f8c13b27,2014-2015,FW
745,Marky Delgado,7f6a25b7,2012-2019,MF
746,Michael Dello-Russo,498e63f1,2006-2009,MF
747,Paolo DelPiccolo,009355ab,2014-2019,DF
748,Doug DeMartin,668da441,rtin 2010,MF
749,Jay DeMerit,a554b51e,2004-2014,FW
750,Clint Dempsey,523d9de6,2004-2018,DF
751,Jay Denny,311d11aa,2005-2006,FW
752,Eric Denton,26ca170b,2000-2009,MF
753,Nick DePuy,ba7b4e67,2017-2019,DF
754,Tyler Deric,8a37dd84,2010-2019,DF
755,Robbie Derschang,2c06b22c,2014-2015,GK
756,Sergiño Dest,5976f83e,2018-2020,MF
757,Keith Detelj,939a0de0,telj 2014,DF
758,Justin Detter,1d6b3424,2004-2005,FW
759,Danny DeVall,3ccd5c08,Vall 2000,FW
760,Kelsey Devonshire,ba815af7,hire 2013,MF
761,Scott DeVoss,bc638c24,Voss 2019,GK
762,Austin Dewing,65e4c379,wing 2019,DF
763,Justin Dhillon,eb8eae2c,2017-2019,FW
764,Amadou Dia,1.65E+264,2015-2019,FW
765,Guillermo Diaz,56c3edb3,Diaz 2019,DF
766,Hannah Diaz,d50b31a8,2018-2020,MF
767,Steven Diaz,5059fda1,Diaz 2011,FW
768,Vanessa DiBernardo,e940a089,2014-2019,GK
769,Jordan DiBiasi,7858f8fd,iasi 2019,MF
770,Eric Dick,bf8e9c98,2018-2019,MF
771,Kaela Dickerman,29ad59ec,2019-2020,GK
772,Kent Dickey,01e6f350,ckey 2018,FW
773,Theresa Diederich,b574ff48,2015-2016,GK
774,Maximilian Dietz,4a78b64f,2017-2020,Oops
775,Mike Dietze,c03ddfb7,etze 2013,MF
776,"John Diffley 1996-1997 · DF-MF · Tampa Bay Mutiny, Kansas City Wizards",0d2e6297,1996-1997,MF
777,Marissa Diggs,10a9ec88,iggs 2014,MF
778,"Joey DiGiamarino 1998-2004 · DF · Colorado Rapids, MetroStars",986c5cd6,1998-2004,MF
779,Joey Dillon,cbe7fafa,2014-2015,DF
780,Jeff DiMaria,cbbd4f73,aria 2000,DF
781,Vicki DiMartino,0888187a,tino 2013,MF
782,Clay Dimick,57fdd8b0,mick 2019,MF
783,Jamie Dimitroff,5882718d,2016-2017,FW
784,Danny DiPrima,6d98a232,2014-2017,MF
785,John DiRaimondo,84af0aa6,2008-2009,MF
786,Mix Diskerud,d6f866ba,2009-2019,MF
787,Alex Dixon,d19fed25,2011-2019,MF
788,Ethan Dobbelaere,1e772b7c,aere 2019,MF
789,Tim Dobrowolski,7b64e51d,2016-2019,MF
790,Mark Dodd 1996-1999 · GK · Dallas Burn,5223177,1996-1999,MF
791,Ryan Dodson,fc3eecd3,dson 2016,GK
792,Emily Dolan,4cc1ab4d,2017-2018,GK
793,Chad Dombrowski,8f8b8f4e,2004-2008,DF
794,Neil Dombrowski,2c402490,2006-2008,GK
795,Tighe Dombrowski,c34d5a2d,2004-2008,DF
796,Bryan Dominguez,136d7d7e,guez 2010,MF
797,Tony Donatelli,211c1306,2006-2015,DF
798,Makenzy Doniak,2d4436d1,2016-2019,MF
799,Joe Donoho,93f27d82,noho 2010,MF
800,Conor Donovan,6806c66b,2015-2019,FW
801,Landon Donovan,594d4046,2001-2018,DF
802,Patrick Doody,4213525d,2015-2017,DF
803,"Thomas Dooley 1997-2000 · DF-MF · Columbus Crew, MetroStars, United States",68df0183,1997-2000,MF
804,Boško Dopuđ,fc8277e6,2011-2017,DF
805,Dallas Dorosy,c212b44f,rosy 2019,MF
806,Griffin Dorsey,c182ca04,rsey 2019,DF
807,Imani Dorsey,92f8713a,2018-2019,MF
808,Logan Dorsey,6a694ad7,rsey 2019,FW
809,Megan Dorsey,363c9d9d,2016-2020,MF
810,Kelsey Dossey,78e99d5a,2019-2020,MF
811,Niklas Dossmann,58a4c53a,2019-2020,GK
812,Ihor Dotsenko,e2ee4790,enko 2000,GK
813,Hassani Dotson,8f2af1ed,tson 2019,MF
814,Peabo Doue,0d6c2211,2013-2019,FW
815,Meggie Dougherty Howard,173bcb80,2017-2019,MF
816,Marian Dougherty,43777533,2007-2013,MF
817,"Mark Dougherty 1996-2001 · GK · Columbus Crew, Tampa Bay Mutiny",d2f5eb6e,1996-2001,MF
818,Hayley Dowd,6b15dfea,Dowd 2017,DF
819,Nick Downing,bcd03d7b,2001-2004,GK
820,Nicky Downs,0217d80d,owns 2019,FW
821,Amanda Doyle,fc9f8bf0,2019-2020,DF
822,John Doyle 1996-2000 · DF · San Jose Clash,f936f710,1996-2000,MF
823,Ben Dragavon,73cd1e7d,2007-2009,FW
824,Jo Dragotta,cd7ef3f2,otta 2013,DF
825,Oscar Draguicevich 1996-1998 · DF · San Jose Clash,b2a2141b,1996-1998,GK
826,Molly Dreska,aa034b92,eska 2014,MF
827,Nickolette Driesse,39bcb193,2017-2018,DF
828,Sydney Drinkwater,4a099cef,2019-2020,MF
829,Connor Drought,44781bed,ught 2019,MF
830,Christian Duarte,a9da82e2,arte 2016,GK
831,Adrian Dubois,8bb396ef,bois 2013,DF
832,Devante Dubose,b5c9da29,2016-2018,MF
833,Tracy Ducar 1999 · GK,22c1f8e6,ucar 1999,MF
834,Bilal Duckett,fed47d55,2011-2018,DF
835,Brock Duckworth,2a61eea0,2011-2014,GK
836,Ritchie Duffie,7eb8dfa9,ffie 2017,DF
837,Alec Dufty,20877ae0,2009-2010,GK
838,Graham Dugoni,23a0b63e,goni 2011,DF
839,"Mike Duhaney 1997-2001 · DF · Columbus Crew, Tampa Bay Mutiny, MetroStars",7.86E+72,1997-2001,GK
840,Dilly Duka,e1f503bf,2010-2017,DF
841,Christian Duke,7a34ab4c,2013-2019,DF
842,Cameron Dunbar,a8734f4a,nbar 2019,MF
843,Kyle Duncan,575e6cb1,2018-2019,MF
844,Todd Dunivant,5a51524e,2003-2015,FW
845,Reagan Dunk,a19b505d,Dunk 2017,DF
846,Cameron Dunn,ab7eaa7d,2007-2011,DF
847,Crystal Dunn,a20c6459,2014-2019,DF
848,Matt Dunn,034b902c,2014-2015,DF
849,"Brian Dunseth 1997-2005 · DF · New England Revolution, Columbus Crew, Real Salt Lake, Miami Fusion, Dallas Burn",a4977cdc,1997-2005,MF
850,Brad Dunwell,fd47bea2,well 2019,MF
851,Andrew Duran,a15184e5,uran 2012,DF
852,Edgar Duran,e3a50c13,2015-2017,MF
853,Gerardo Durán,25ee23eb,urán 2019,DF
854,Chris Durkin,0ffd4373,2016-2020,MF
855,Todd Dusosky,8564702e,osky 2004,MF
856,Troy Dusosky,dce85cd0,osky 2004,MF
857,Amanda Dutra,0f9c9b02,utra 2013,FW
858,Chris Duvall,39fae08b,2014-2019,DF
859,Caleb Duvernay,22773830,rnay 2019,MF
860,Dom Dwyer,bdfc15f8,2012-2019,DF
861,Caprice Dydasco,c4f44958,2015-2019,DF
862,Andrew Dykstra,35f5281d,2010-2018,FW
863,Kevin Dzierzawski,7e497876,2013-2015,DF
864,Michael Earman,1c623209,rman 2012,GK
865,Gabe Eastman 1999-2000 · DF,2245ad85,1999-2000,MF
866,Brandon Eaton,531686a4,2017-2018,DF
867,Darvin Ebanks,0cf3eeab,anks 2016,DF
868,Jennifer Eberhardy,9a2fd73a,2019-2020,MF
869,Eric Ebert,a278b19e,bert 2008,DF
870,Jeremy Ebobisse,5fa7b2ec,2016-2019,MF
871,Santiago Echavarria,42d22c09,rria 2019,MF
872,Anibal Echeverria,4f8ce10f,rria 2017,FW
873,Steven Echeverria,a6362b48,rria 2018,FW
874,Gerson Echeverry 1997 · FW,20572d45,erry 1997,MF
875,Ted Eck 1996-2001 · FW-MF · Dallas Burn,0c1315d3,1996-2001,MF
876,Lars Eckenrode,57dc7379,2017-2018,FW
877,Britt Eckerstrom,c66f3746,2016-2019,MF
878,Greg Eckhardt,727545d1,ardt 2010,DF
879,Elizabeth Eddy,9002f1a5,2015-2019,GK
880,Kristen Edmonds,1e3c5371,2014-2019,DF
881,Connally Edozien,2c8a41da,2005-2009,MF
882,Maurice Edu,748dbb80,2007-2017,DF
883,Earl Edwards Jr.,10f6f942,2015-2019,FW
884,Becky Edwards,4e99492b,2013-2018,DF
885,Michael Edwards,f03bba0c,2018-2019,GK
886,Ryan Edwards,3d2bfe60,2000-2005,MF
887,Troy Edwards 1996 · DF · Colorado Rapids,6b5db9f8,ards 1996,DF
888,Eric Eichmann 1996 · FW · Kansas City Wiz,34b92b07,mann 1996,MF
889,Christian Eissele,34bccef0,2016-2019,DF
890,Brooke Elby,a2611ce9,2016-2019,FW
891,Edson Elcock,15642a93,2008-2012,FW
892,Cory Elenio,ca1bcdd7,2008-2013,MF
893,Bayard Elfvin,a6b749c7,2004-2007,MF
894,Abby Elinsky,fcaf2074,2018-2019,MF
895,Tina Ellertson,e0a85061,2007-2013,GK
896,Gerell Elliott 1996-1998 · MF · Dallas Burn,00470c5c,1996-1998,MF
897,Kevin Ellis,93410fdb,2013-2018,DF
898,Rhone Ellis,caaba222,llis 2019,MF
899,Cody Ellison,4b2eadfe,2012-2013,DF
900,Maddie Elliston,bb31e506,ston 2019,GK
901,Sebastian Elney,dbaba8aa,lney 2019,DF
902,Lindsay Elston,5409334c,2014-2017,DF
903,Simone Emanuella Kolander,97bf3901,2017-2018,FW
904,Logan Emory,095c6c7f,2010-2014,MF
905,Michael Enfield,f316aa36,2005-2008,FW
906,Tyler Engel,ecfad1b3,ngel 2015,DF
907,Whitney Engen,c984f467,2014-2016,MF
908,Joe Enochs,2d6f18e6,2003-2008,FW
909,Christian Enriquez,eccc7c57,quez 2018,DF
910,Marcus Epps,7bb23f0e,2017-2019,MF
911,Julie Ertz,e8079363,2014-2019,MF
912,Michael Erush,4e79c957,rush 2006,MF
913,Alecko Eskandarian,07ffda3f,2003-2009,MF
914,Jackson Eskay,fda2e0f1,2016-2017,DF
915,Adam Esparza,ca135560,2018-2019,FW
916,Edgar Espinoza,30666da4,2014-2016,MF
917,Salvatore Esposito,23c27a0e,sito 2019,MF
918,David Estrada,ca84c6d3,2010-2019,DF
919,Jonathan Estrada,7a49370f,rada 2017,FW
920,Chris Estridge,37c76538,2012-2014,MF
921,Danielle Etzel,0dc19e53,2019-2020,FW
922,Mallory Eubanks,64bf37f4,anks 2018,DF
923,Brad Evans,432430af,2007-2018,GK
924,Danica Evans,c3c6180c,2017-2019,FW
925,Justin Evans,27d952cf,2000-2005,DF
926,Maddy Evans,c6a67ef1,2013-2017,FW
927,Steven Evans,b0c46e53,2014-2015,MF
928,Marissa Everett,56d6c719,rett 2019,MF
929,Sebastian Evers,31dafcdc,vers 2016,MF
930,Chris Eylander,6f685bb7,2006-2009,FW
931,Adam Eyre,0b342228,Eyre 2000,GK
932,Kene Eze,f63ed154, Eze 2015,GK
933,Josh Faga,8f38db76,Faga 2013,DF
934,Lorrie Fair 1999-2000 · MF · United States,cbfd6c87,1999-2000,FW
935,Claire Falknor,e56b66f7,2016-2018,DF
936,Brian Farber,a6d0c342,2007-2012,MF
937,Gabriel Farfan,5f640710,2011-2017,DF
938,Marco Farfan,cfc68595,2016-2019,MF
939,Michael Farfan,b5f8b310,2011-2016,MF
940,Brandon Farmelo,6463692f,melo 2019,DF
941,Cali Farquharson,4b7864fd,2016-2019,MF
942,Jordan Farr,7b20d178,2018-2019,DF
943,Andrew Farrell,71eda165,2013-2019,FW
944,Caitlin Farrell,c832f248,rell 2019,GK
945,"Jason Farrell 1997-2004 · MF · Columbus Crew, Seattle Sounders",6064669a,1997-2004,DF
946,Joe Farrell,8f87602d,2016-2019,DF
947,Sinead Farrelly,34e16d35,2013-2015,MF
948,Joy Fawcett 1991-2004 · DF · United States,6f475631,1991-2004,DF
949,Jake Feener,24d3451e,2015-2016,MF
950,Mobi Fehr,782277b2,Fehr 2019,DF
951,Benny Feilhaber,7ed107b1,2006-2019,GK
952,Bayley Feist,28814cc8,eist 2019,DF
953,Brian Fekete,aebae39e,2013-2015,MF
954,Ryan Felix,6fd795a1,2015-2019,MF
955,Jake Fenlason,e2800c70,2016-2019,DF
956,Max Ferdinand,c37f1785,2010-2011,DF
957,Mitchell Ferguson,faea1a39,uson 2019,GK
958,Shawn Ferguson,939d842c,2013-2016,FW
959,Marcus Ferkranus,1f5f8a5a,anus 2019,DF
960,Narciso Fernandes,32eb8bb6,ndes 2001,DF
961,Collin Fernandez,54094774,2015-2019,MF
962,Lalo Fernández,746256b3,2013-2020,MF
963,Marquez Fernandez,4ddc0423,ndez 2015,MF
964,Omir Fernandez,622986f0,2016-2019,GK
965,Gabriel Ferrari,9bc35191,rari 2011,MF
966,Jesus Ferreira,f61246d8,2017-2019,MF
967,"Marco Ferruzzi 1997-2004 · MF · Minnesota Thunder, Tampa Bay Mutiny",a4f4e700,1997-2004,FW
968,"Ian Feuer 1998-2003 · GK · New England Revolution, Colorado Rapids, Wimbledon, West Ham United",cdda13ea,1998-2003,FW
969,Justin Fiddes,21bdc986,2018-2019,MF
